Show,EpId,ClipId,Start,Stop,Unsure,PoorAudioQuality,Prolongation,Block,SoundRep,WordRep,DifficultToUnderstand,Interjection,NoStutteredWords,NaturalPause,Music,NoSpeech,QualityStatus,ExclusionReason,VoxFlowLabel,Split,SpeakerID,SampleID,ClipPath,DurationSec
HeStutters,16,165,31977440,32025440,1,0,1,2,0,0,0,0,1,0,0,0,Valid,,Block,Test,HeStutters_Ep16,HeStutters_16_165,data\processed\clips\HeStutters_16_165.wav,3.0
HeStutters,16,166,32208960,32256960,0,0,3,0,1,0,1,1,0,0,0,0,Valid,,Prolongation,Test,HeStutters_Ep16,HeStutters_16_166,data\processed\clips\HeStutters_16_166.wav,3.0
HeStutters,16,167,32240480,32288480,0,0,0,1,2,0,1,1,1,0,0,0,Valid,,Repetition,Test,HeStutters_Ep16,HeStutters_16_167,data\processed\clips\HeStutters_16_167.wav,3.0
HeStutters,16,168,32839680,32887680,0,0,0,1,3,0,0,0,0,0,0,0,Valid,,Repetition,Test,HeStutters_Ep16,HeStutters_16_168,data\processed\clips\HeStutters_16_168.wav,3.0
HeStutters,16,170,2573920,2621920,0,0,1,1,3,0,1,3,0,0,0,0,Valid,,Repetition,Test,HeStutters_Ep16,HeStutters_16_170,data\processed\clips\HeStutters_16_170.wav,3.0
HeStutters,16,175,33297120,33345120,0,0,0,0,3,0,1,0,0,0,0,0,Valid,,Repetition,Test,HeStutters_Ep16,HeStutters_16_175,data\processed\clips\HeStutters_16_175.wav,3.0
HeStutters,16,177,33465760,33513760,0,0,0,2,0,0,0,1,1,0,0,0,Valid,,Block,Test,HeStutters_Ep16,HeStutters_16_177,data\processed\clips\HeStutters_16_177.wav,3.0
HeStutters,16,183,35459520,35507520,0,0,3,1,0,0,0,2,0,0,0,0,Valid,,Prolongation,Test,HeStutters_Ep16,HeStutters_16_183,data\processed\clips\HeStutters_16_183.wav,3.0
HeStutters,16,184,35986560,36034560,0,1,0,0,0,0,1,0,3,1,0,1,Valid,,Fluent,Test,HeStutters_Ep16,HeStutters_16_184,data\processed\clips\HeStutters_16_184.wav,3.0
HeStutters,16,185,36018240,36066240,0,0,0,0,0,3,0,3,0,1,0,0,Valid,,Repetition,Test,HeStutters_Ep16,HeStutters_16_185,data\processed\clips\HeStutters_16_185.wav,3.0
HeStutters,16,186,36892640,36940640,0,0,0,0,0,0,0,2,3,0,0,0,Valid,,Fluent,Test,HeStutters_Ep16,HeStutters_16_186,data\processed\clips\HeStutters_16_186.wav,3.0
HeStutters,16,187,36934080,36982080,0,0,0,0,0,0,0,0,3,0,0,0,Valid,,Fluent,Test,HeStutters_Ep16,HeStutters_16_187,data\processed\clips\HeStutters_16_187.wav,3.0
HeStutters,16,189,37046080,37094080,0,0,0,0,0,0,0,0,3,0,0,0,Valid,,Fluent,Test,HeStutters_Ep16,HeStutters_16_189,data\processed\clips\HeStutters_16_189.wav,3.0
HeStutters,16,190,37088800,37136800,0,0,2,0,0,0,0,0,1,0,0,0,Valid,,Prolongation,Test,HeStutters_Ep16,HeStutters_16_190,data\processed\clips\HeStutters_16_190.wav,3.0
HeStutters,16,193,39486400,39534400,0,0,1,1,3,0,0,2,0,0,0,0,Valid,,Repetition,Test,HeStutters_Ep16,HeStutters_16_193,data\processed\clips\HeStutters_16_193.wav,3.0
HeStutters,16,198,40887680,40935680,0,1,1,2,1,0,1,0,1,0,0,0,Valid,,Block,Test,HeStutters_Ep16,HeStutters_16_198,data\processed\clips\HeStutters_16_198.wav,3.0
HeStutters,16,200,40988480,41036480,0,0,1,1,2,1,0,1,0,0,0,0,Valid,,Repetition,Test,HeStutters_Ep16,HeStutters_16_200,data\processed\clips\HeStutters_16_200.wav,3.0
HeStutters,16,205,42008960,42056960,0,0,0,0,0,3,0,2,0,1,0,0,Valid,,Repetition,Test,HeStutters_Ep16,HeStutters_16_205,data\processed\clips\HeStutters_16_205.wav,3.0
HeStutters,16,206,42051520,42099520,0,1,1,1,2,0,0,1,1,0,0,0,Valid,,Repetition,Test,HeStutters_Ep16,HeStutters_16_206,data\processed\clips\HeStutters_16_206.wav,3.0
HeStutters,16,209,42380320,42428320,0,0,0,1,2,1,0,0,0,0,0,0,Valid,,Repetition,Test,HeStutters_Ep16,HeStutters_16_209,data\processed\clips\HeStutters_16_209.wav,3.0
HeStutters,16,210,42489600,42537600,0,0,0,0,0,0,0,0,3,1,0,0,Valid,,Fluent,Test,HeStutters_Ep16,HeStutters_16_210,data\processed\clips\HeStutters_16_210.wav,3.0
HeStutters,16,211,42516640,42564640,0,0,2,0,0,0,0,0,1,0,0,0,Valid,,Prolongation,Test,HeStutters_Ep16,HeStutters_16_211,data\processed\clips\HeStutters_16_211.wav,3.0
HeStutters,16,213,3872000,3920000,0,1,1,3,1,0,0,0,0,0,0,0,Valid,,Block,Test,HeStutters_Ep16,HeStutters_16_213,data\processed\clips\HeStutters_16_213.wav,3.0
WomenWhoStutter,0,0,1247680,1295680,0,0,2,0,0,0,0,1,1,0,0,0,Valid,,Prolongation,Train,WomenWhoStutter_Ep0,WomenWhoStutter_0_0,data\processed\clips\WomenWhoStutter_0_0.wav,3.0
WomenWhoStutter,0,8,25349440,25397440,0,0,2,0,1,0,0,0,0,0,0,0,Valid,,Prolongation,Train,WomenWhoStutter_Ep0,WomenWhoStutter_0_8,data\processed\clips\WomenWhoStutter_0_8.wav,3.0
WomenWhoStutter,0,9,25385280,25433280,0,0,0,0,3,0,0,0,0,0,0,0,Valid,,Repetition,Train,WomenWhoStutter_Ep0,WomenWhoStutter_0_9,data\processed\clips\WomenWhoStutter_0_9.wav,3.0
WomenWhoStutter,0,11,26077280,26125280,0,0,0,3,1,0,1,0,0,0,0,0,Valid,,Block,Train,WomenWhoStutter_Ep0,WomenWhoStutter_0_11,data\processed\clips\WomenWhoStutter_0_11.wav,3.0
WomenWhoStutter,0,13,26275840,26323840,0,0,0,0,2,0,1,0,1,0,0,1,Valid,,Repetition,Train,WomenWhoStutter_Ep0,WomenWhoStutter_0_13,data\processed\clips\WomenWhoStutter_0_13.wav,3.0
WomenWhoStutter,0,14,26319200,26367200,0,0,0,0,2,0,1,0,1,0,0,0,Valid,,Repetition,Train,WomenWhoStutter_Ep0,WomenWhoStutter_0_14,data\processed\clips\WomenWhoStutter_0_14.wav,3.0
WomenWhoStutter,0,17,27298560,27346560,0,1,1,2,0,0,1,0,0,0,0,0,Valid,,Block,Train,WomenWhoStutter_Ep0,WomenWhoStutter_0_17,data\processed\clips\WomenWhoStutter_0_17.wav,3.0
WomenWhoStutter,0,19,27405120,27453120,0,0,3,1,1,0,1,0,0,0,0,0,Valid,,Prolongation,Train,WomenWhoStutter_Ep0,WomenWhoStutter_0_19,data\processed\clips\WomenWhoStutter_0_19.wav,3.0
WomenWhoStutter,0,24,29004160,29052160,0,0,2,0,0,0,0,0,1,0,0,0,Valid,,Prolongation,Train,WomenWhoStutter_Ep0,WomenWhoStutter_0_24,data\processed\clips\WomenWhoStutter_0_24.wav,3.0
WomenWhoStutter,0,34,3064640,3112640,0,0,3,1,1,0,0,1,0,0,0,0,Valid,,Prolongation,Train,WomenWhoStutter_Ep0,WomenWhoStutter_0_34,data\processed\clips\WomenWhoStutter_0_34.wav,3.0
WomenWhoStutter,0,36,30559680,30607680,0,0,3,0,0,0,0,0,0,0,0,0,Valid,,Prolongation,Train,WomenWhoStutter_Ep0,WomenWhoStutter_0_36,data\processed\clips\WomenWhoStutter_0_36.wav,3.0
WomenWhoStutter,0,40,30722080,30770080,0,0,0,2,1,1,0,0,0,0,0,0,Valid,,Block,Train,WomenWhoStutter_Ep0,WomenWhoStutter_0_40,data\processed\clips\WomenWhoStutter_0_40.wav,3.0
WomenWhoStutter,0,44,31569920,31617920,0,1,3,1,1,0,1,0,0,0,0,0,Valid,,Prolongation,Train,WomenWhoStutter_Ep0,WomenWhoStutter_0_44,data\processed\clips\WomenWhoStutter_0_44.wav,3.0
WomenWhoStutter,0,45,31769760,31817760,0,0,3,0,0,0,0,0,0,0,0,0,Valid,,Prolongation,Train,WomenWhoStutter_Ep0,WomenWhoStutter_0_45,data\processed\clips\WomenWhoStutter_0_45.wav,3.0
WomenWhoStutter,0,49,32594880,32642880,0,0,0,0,0,0,0,3,3,0,0,0,Valid,,Fluent,Train,WomenWhoStutter_Ep0,WomenWhoStutter_0_49,data\processed\clips\WomenWhoStutter_0_49.wav,3.0
WomenWhoStutter,0,51,32665120,32713120,0,0,0,1,2,0,0,0,0,0,0,0,Valid,,Repetition,Train,WomenWhoStutter_Ep0,WomenWhoStutter_0_51,data\processed\clips\WomenWhoStutter_0_51.wav,3.0
WomenWhoStutter,0,53,32742400,32790400,0,0,1,1,3,0,0,1,0,1,0,0,Valid,,Repetition,Train,WomenWhoStutter_Ep0,WomenWhoStutter_0_53,data\processed\clips\WomenWhoStutter_0_53.wav,3.0
WomenWhoStutter,0,55,32810720,32858720,0,0,1,2,0,0,0,0,0,0,0,0,Valid,,Block,Train,WomenWhoStutter_Ep0,WomenWhoStutter_0_55,data\processed\clips\WomenWhoStutter_0_55.wav,3.0
WomenWhoStutter,0,56,32868000,32916000,0,0,3,1,1,0,0,1,0,0,0,0,Valid,,Prolongation,Train,WomenWhoStutter_Ep0,WomenWhoStutter_0_56,data\processed\clips\WomenWhoStutter_0_56.wav,3.0
WomenWhoStutter,0,58,33715360,33763360,0,1,2,0,0,0,0,0,1,0,0,0,Valid,,Prolongation,Train,WomenWhoStutter_Ep0,WomenWhoStutter_0_58,data\processed\clips\WomenWhoStutter_0_58.wav,3.0
WomenWhoStutter,0,60,33892640,33940640,0,0,0,0,0,0,0,0,3,0,0,0,Valid,,Fluent,Train,WomenWhoStutter_Ep0,WomenWhoStutter_0_60,data\processed\clips\WomenWhoStutter_0_60.wav,3.0
WomenWhoStutter,0,62,34503840,34551840,1,1,1,1,2,0,0,0,0,0,0,1,Valid,,Repetition,Train,WomenWhoStutter_Ep0,WomenWhoStutter_0_62,data\processed\clips\WomenWhoStutter_0_62.wav,3.0
WomenWhoStutter,0,63,34989920,35037920,0,0,2,0,0,0,0,0,1,0,0,0,Valid,,Prolongation,Train,WomenWhoStutter_Ep0,WomenWhoStutter_0_63,data\processed\clips\WomenWhoStutter_0_63.wav,3.0
WomenWhoStutter,0,64,35026080,35074080,0,0,2,1,0,0,1,0,0,0,0,0,Valid,,Prolongation,Train,WomenWhoStutter_Ep0,WomenWhoStutter_0_64,data\processed\clips\WomenWhoStutter_0_64.wav,3.0
WomenWhoStutter,0,66,36270240,36318240,0,0,2,1,0,0,1,0,1,0,0,0,Valid,,Prolongation,Train,WomenWhoStutter_Ep0,WomenWhoStutter_0_66,data\processed\clips\WomenWhoStutter_0_66.wav,3.0
WomenWhoStutter,0,67,37169760,37217760,1,0,0,2,0,0,0,0,1,0,0,0,Valid,,Block,Train,WomenWhoStutter_Ep0,WomenWhoStutter_0_67,data\processed\clips\WomenWhoStutter_0_67.wav,3.0
WomenWhoStutter,0,70,3200000,3248000,0,0,0,0,3,0,1,0,0,0,0,0,Valid,,Repetition,Train,WomenWhoStutter_Ep0,WomenWhoStutter_0_70,data\processed\clips\WomenWhoStutter_0_70.wav,3.0
WomenWhoStutter,0,71,37311520,37359520,0,0,0,2,1,0,0,0,0,0,0,0,Valid,,Block,Train,WomenWhoStutter_Ep0,WomenWhoStutter_0_71,data\processed\clips\WomenWhoStutter_0_71.wav,3.0
WomenWhoStutter,0,72,37401440,37449440,0,0,0,1,3,0,0,0,0,0,0,0,Valid,,Repetition,Train,WomenWhoStutter_Ep0,WomenWhoStutter_0_72,data\processed\clips\WomenWhoStutter_0_72.wav,3.0
WomenWhoStutter,0,75,37597120,37645120,0,0,2,1,0,0,1,0,0,0,0,0,Valid,,Prolongation,Train,WomenWhoStutter_Ep0,WomenWhoStutter_0_75,data\processed\clips\WomenWhoStutter_0_75.wav,3.0
WomenWhoStutter,0,77,37676640,37724640,0,0,2,1,0,0,0,0,0,0,0,0,Valid,,Prolongation,Train,WomenWhoStutter_Ep0,WomenWhoStutter_0_77,data\processed\clips\WomenWhoStutter_0_77.wav,3.0
WomenWhoStutter,0,80,37916960,37964960,0,0,2,0,0,0,1,0,1,0,0,0,Valid,,Prolongation,Train,WomenWhoStutter_Ep0,WomenWhoStutter_0_80,data\processed\clips\WomenWhoStutter_0_80.wav,3.0
WomenWhoStutter,0,82,38044800,38092800,0,0,1,0,2,0,0,2,0,0,0,0,Valid,,Repetition,Train,WomenWhoStutter_Ep0,WomenWhoStutter_0_82,data\processed\clips\WomenWhoStutter_0_82.wav,3.0
WomenWhoStutter,0,92,39191040,39239040,0,0,2,0,0,0,0,0,1,0,0,0,Valid,,Prolongation,Train,WomenWhoStutter_Ep0,WomenWhoStutter_0_92,data\processed\clips\WomenWhoStutter_0_92.wav,3.0
WomenWhoStutter,0,93,39224480,39272480,0,1,2,0,0,0,1,0,1,0,0,0,Valid,,Prolongation,Train,WomenWhoStutter_Ep0,WomenWhoStutter_0_93,data\processed\clips\WomenWhoStutter_0_93.wav,3.0
WomenWhoStutter,0,94,39846080,39894080,0,0,2,0,0,0,1,0,1,0,0,0,Valid,,Prolongation,Train,WomenWhoStutter_Ep0,WomenWhoStutter_0_94,data\processed\clips\WomenWhoStutter_0_94.wav,3.0
WomenWhoStutter,0,104,3645760,3693760,0,0,3,0,0,0,1,0,0,0,0,0,Valid,,Prolongation,Train,WomenWhoStutter_Ep0,WomenWhoStutter_0_104,data\processed\clips\WomenWhoStutter_0_104.wav,3.0
WomenWhoStutter,0,105,40572320,40620320,0,0,2,0,1,0,0,0,0,0,0,0,Valid,,Prolongation,Train,WomenWhoStutter_Ep0,WomenWhoStutter_0_105,data\processed\clips\WomenWhoStutter_0_105.wav,3.0
WomenWhoStutter,0,107,40647040,40695040,0,0,0,2,0,0,1,0,1,0,0,1,Valid,,Block,Train,WomenWhoStutter_Ep0,WomenWhoStutter_0_107,data\processed\clips\WomenWhoStutter_0_107.wav,3.0
WomenWhoStutter,0,109,40744960,40792960,0,0,0,2,0,0,0,0,1,0,0,0,Valid,,Block,Train,WomenWhoStutter_Ep0,WomenWhoStutter_0_109,data\processed\clips\WomenWhoStutter_0_109.wav,3.0
WomenWhoStutter,0,111,41007520,41055520,0,0,0,0,3,0,0,0,0,0,0,0,Valid,,Repetition,Train,WomenWhoStutter_Ep0,WomenWhoStutter_0_111,data\processed\clips\WomenWhoStutter_0_111.wav,3.0
WomenWhoStutter,0,119,3797280,3845280,0,0,0,3,0,0,0,1,0,0,0,0,Valid,,Block,Train,WomenWhoStutter_Ep0,WomenWhoStutter_0_119,data\processed\clips\WomenWhoStutter_0_119.wav,3.0
WomenWhoStutter,0,120,41479360,41527360,0,0,1,2,0,0,1,1,0,0,0,0,Valid,,Block,Train,WomenWhoStutter_Ep0,WomenWhoStutter_0_120,data\processed\clips\WomenWhoStutter_0_120.wav,3.0
WomenWhoStutter,0,124,41775840,41823840,0,0,2,0,1,0,0,0,0,0,0,0,Valid,,Prolongation,Train,WomenWhoStutter_Ep0,WomenWhoStutter_0_124,data\processed\clips\WomenWhoStutter_0_124.wav,3.0
WomenWhoStutter,0,125,41810720,41858720,0,0,2,1,0,0,1,0,1,0,0,0,Valid,,Prolongation,Train,WomenWhoStutter_Ep0,WomenWhoStutter_0_125,data\processed\clips\WomenWhoStutter_0_125.wav,3.0
WomenWhoStutter,0,127,41955680,42003680,0,0,0,1,2,0,0,0,1,0,0,1,Valid,,Repetition,Train,WomenWhoStutter_Ep0,WomenWhoStutter_0_127,data\processed\clips\WomenWhoStutter_0_127.wav,3.0
WomenWhoStutter,0,128,42449760,42497760,0,0,1,2,0,0,0,0,1,1,0,0,Valid,,Block,Train,WomenWhoStutter_Ep0,WomenWhoStutter_0_128,data\processed\clips\WomenWhoStutter_0_128.wav,3.0
WomenWhoStutter,0,129,42485120,42533120,0,0,1,0,1,2,0,1,0,0,0,0,Valid,,Repetition,Train,WomenWhoStutter_Ep0,WomenWhoStutter_0_129,data\processed\clips\WomenWhoStutter_0_129.wav,3.0
WomenWhoStutter,0,131,43083040,43131040,1,1,0,2,0,0,1,0,0,0,0,1,Valid,,Block,Train,WomenWhoStutter_Ep0,WomenWhoStutter_0_131,data\processed\clips\WomenWhoStutter_0_131.wav,3.0
WomenWhoStutter,0,133,43220000,43268000,0,0,1,2,0,0,1,0,0,1,0,0,Valid,,Block,Train,WomenWhoStutter_Ep0,WomenWhoStutter_0_133,data\processed\clips\WomenWhoStutter_0_133.wav,3.0
WomenWhoStutter,0,134,43716320,43764320,0,0,1,2,0,0,0,0,1,1,0,0,Valid,,Block,Train,WomenWhoStutter_Ep0,WomenWhoStutter_0_134,data\processed\clips\WomenWhoStutter_0_134.wav,3.0
WomenWhoStutter,0,138,4365920,4413920,0,0,2,1,0,0,1,0,0,0,0,0,Valid,,Prolongation,Train,WomenWhoStutter_Ep0,WomenWhoStutter_0_138,data\processed\clips\WomenWhoStutter_0_138.wav,3.0
WomenWhoStutter,0,141,1309440,1357440,0,0,0,2,1,0,0,0,0,0,0,0,Valid,,Block,Train,WomenWhoStutter_Ep0,WomenWhoStutter_0_141,data\processed\clips\WomenWhoStutter_0_141.wav,3.0
WomenWhoStutter,0,143,4512640,4560640,0,0,0,0,1,3,0,2,0,0,0,0,Valid,,Repetition,Train,WomenWhoStutter_Ep0,WomenWhoStutter_0_143,data\processed\clips\WomenWhoStutter_0_143.wav,3.0
WomenWhoStutter,0,144,5149280,5197280,0,0,2,1,0,0,0,0,0,0,0,0,Valid,,Prolongation,Train,WomenWhoStutter_Ep0,WomenWhoStutter_0_144,data\processed\clips\WomenWhoStutter_0_144.wav,3.0
WomenWhoStutter,0,147,5416800,5464800,0,0,0,0,0,0,0,0,3,0,0,0,Valid,,Fluent,Train,WomenWhoStutter_Ep0,WomenWhoStutter_0_147,data\processed\clips\WomenWhoStutter_0_147.wav,3.0
WomenWhoStutter,0,149,6311680,6359680,0,0,2,1,1,0,0,0,0,0,0,0,Valid,,Prolongation,Train,WomenWhoStutter_Ep0,WomenWhoStutter_0_149,data\processed\clips\WomenWhoStutter_0_149.wav,3.0
WomenWhoStutter,0,153,7055200,7103200,0,0,2,0,0,0,1,2,2,0,0,0,Valid,,Prolongation,Train,WomenWhoStutter_Ep0,WomenWhoStutter_0_153,data\processed\clips\WomenWhoStutter_0_153.wav,3.0
WomenWhoStutter,0,156,7644480,7692480,0,0,3,0,0,0,0,0,0,0,0,0,Valid,,Prolongation,Train,WomenWhoStutter_Ep0,WomenWhoStutter_0_156,data\processed\clips\WomenWhoStutter_0_156.wav,3.0
WomenWhoStutter,0,157,7681440,7729440,0,0,1,1,3,0,1,1,0,0,0,0,Valid,,Repetition,Train,WomenWhoStutter_Ep0,WomenWhoStutter_0_157,data\processed\clips\WomenWhoStutter_0_157.wav,3.0
WomenWhoStutter,0,159,8414560,8462560,0,0,0,2,0,0,1,0,1,0,0,1,Valid,,Block,Train,WomenWhoStutter_Ep0,WomenWhoStutter_0_159,data\processed\clips\WomenWhoStutter_0_159.wav,3.0
WomenWhoStutter,0,161,1455040,1503040,0,0,1,0,3,0,0,0,0,0,0,0,Valid,,Repetition,Train,WomenWhoStutter_Ep0,WomenWhoStutter_0_161,data\processed\clips\WomenWhoStutter_0_161.wav,3.0
WomenWhoStutter,0,163,8483360,8531360,0,0,3,0,0,0,0,0,0,0,0,0,Valid,,Prolongation,Train,WomenWhoStutter_Ep0,WomenWhoStutter_0_163,data\processed\clips\WomenWhoStutter_0_163.wav,3.0
WomenWhoStutter,0,164,8578240,8626240,0,0,0,1,2,0,1,0,1,0,0,0,Valid,,Repetition,Train,WomenWhoStutter_Ep0,WomenWhoStutter_0_164,data\processed\clips\WomenWhoStutter_0_164.wav,3.0
WomenWhoStutter,0,165,8612800,8660800,0,0,0,1,3,0,1,0,0,0,0,1,Valid,,Repetition,Train,WomenWhoStutter_Ep0,WomenWhoStutter_0_165,data\processed\clips\WomenWhoStutter_0_165.wav,3.0
WomenWhoStutter,0,168,8997760,9045760,0,0,1,2,0,0,1,0,0,1,0,0,Valid,,Block,Train,WomenWhoStutter_Ep0,WomenWhoStutter_0_168,data\processed\clips\WomenWhoStutter_0_168.wav,3.0
WomenWhoStutter,0,172,9721280,9769280,0,0,2,0,0,0,0,0,1,2,0,0,Valid,,Prolongation,Train,WomenWhoStutter_Ep0,WomenWhoStutter_0_172,data\processed\clips\WomenWhoStutter_0_172.wav,3.0
WomenWhoStutter,0,173,9773760,9821760,0,1,0,2,1,0,0,0,0,0,0,0,Valid,,Block,Train,WomenWhoStutter_Ep0,WomenWhoStutter_0_173,data\processed\clips\WomenWhoStutter_0_173.wav,3.0
WomenWhoStutter,0,177,1748800,1796800,0,0,2,1,1,0,1,0,0,0,0,0,Valid,,Prolongation,Train,WomenWhoStutter_Ep0,WomenWhoStutter_0_177,data\processed\clips\WomenWhoStutter_0_177.wav,3.0
WomenWhoStutter,0,178,10482080,10530080,0,0,0,0,0,3,1,0,0,0,0,0,Valid,,Repetition,Train,WomenWhoStutter_Ep0,WomenWhoStutter_0_178,data\processed\clips\WomenWhoStutter_0_178.wav,3.0
WomenWhoStutter,0,183,11435520,11483520,0,0,3,1,0,0,1,0,0,0,0,0,Valid,,Prolongation,Train,WomenWhoStutter_Ep0,WomenWhoStutter_0_183,data\processed\clips\WomenWhoStutter_0_183.wav,3.0
WomenWhoStutter,0,185,11832640,11880640,0,0,3,0,1,0,0,0,0,0,0,0,Valid,,Prolongation,Train,WomenWhoStutter_Ep0,WomenWhoStutter_0_185,data\processed\clips\WomenWhoStutter_0_185.wav,3.0
WomenWhoStutter,0,186,12094240,12142240,0,0,1,0,2,0,0,0,0,1,0,0,Valid,,Repetition,Train,WomenWhoStutter_Ep0,WomenWhoStutter_0_186,data\processed\clips\WomenWhoStutter_0_186.wav,3.0
WomenWhoStutter,0,189,12572160,12620160,1,1,0,2,0,0,1,0,1,0,0,1,Valid,,Block,Train,WomenWhoStutter_Ep0,WomenWhoStutter_0_189,data\processed\clips\WomenWhoStutter_0_189.wav,3.0
WomenWhoStutter,0,190,12679680,12727680,0,0,0,2,0,0,1,0,1,1,0,0,Valid,,Block,Train,WomenWhoStutter_Ep0,WomenWhoStutter_0_190,data\processed\clips\WomenWhoStutter_0_190.wav,3.0
WomenWhoStutter,0,193,13811200,13859200,0,0,0,0,0,0,0,2,3,1,0,0,Valid,,Fluent,Train,WomenWhoStutter_Ep0,WomenWhoStutter_0_193,data\processed\clips\WomenWhoStutter_0_193.wav,3.0
WomenWhoStutter,0,199,14845600,14893600,0,0,0,2,0,0,1,0,1,0,0,1,Valid,,Block,Train,WomenWhoStutter_Ep0,WomenWhoStutter_0_199,data\processed\clips\WomenWhoStutter_0_199.wav,3.0
WomenWhoStutter,0,203,15143680,15191680,0,0,0,0,0,3,0,1,0,0,0,0,Valid,,Repetition,Train,WomenWhoStutter_Ep0,WomenWhoStutter_0_203,data\processed\clips\WomenWhoStutter_0_203.wav,3.0
WomenWhoStutter,0,207,15284640,15332640,0,0,2,1,1,0,1,1,0,0,0,1,Valid,,Prolongation,Train,WomenWhoStutter_Ep0,WomenWhoStutter_0_207,data\processed\clips\WomenWhoStutter_0_207.wav,3.0
WomenWhoStutter,0,211,15451680,15499680,0,0,0,2,1,0,1,0,0,0,0,0,Valid,,Block,Train,WomenWhoStutter_Ep0,WomenWhoStutter_0_211,data\processed\clips\WomenWhoStutter_0_211.wav,3.0
WomenWhoStutter,0,215,15994720,16042720,0,0,0,0,0,0,0,0,3,1,0,0,Valid,,Fluent,Train,WomenWhoStutter_Ep0,WomenWhoStutter_0_215,data\processed\clips\WomenWhoStutter_0_215.wav,3.0
WomenWhoStutter,0,216,16100320,16148320,0,0,3,0,0,0,0,0,0,1,0,0,Valid,,Prolongation,Train,WomenWhoStutter_Ep0,WomenWhoStutter_0_216,data\processed\clips\WomenWhoStutter_0_216.wav,3.0
WomenWhoStutter,0,218,16212480,16260480,0,0,0,0,0,0,0,0,3,0,0,0,Valid,,Fluent,Train,WomenWhoStutter_Ep0,WomenWhoStutter_0_218,data\processed\clips\WomenWhoStutter_0_218.wav,3.0
WomenWhoStutter,0,220,16717120,16765120,0,0,2,1,0,0,1,1,0,0,0,0,Valid,,Prolongation,Train,WomenWhoStutter_Ep0,WomenWhoStutter_0_220,data\processed\clips\WomenWhoStutter_0_220.wav,3.0
WomenWhoStutter,0,222,16829920,16877920,0,0,0,0,0,0,0,0,3,1,0,0,Valid,,Fluent,Train,WomenWhoStutter_Ep0,WomenWhoStutter_0_222,data\processed\clips\WomenWhoStutter_0_222.wav,3.0
WomenWhoStutter,0,226,17080320,17128320,0,0,1,2,1,0,1,0,0,0,0,0,Valid,,Block,Train,WomenWhoStutter_Ep0,WomenWhoStutter_0_226,data\processed\clips\WomenWhoStutter_0_226.wav,3.0
WomenWhoStutter,0,231,17558880,17606880,0,0,2,1,0,0,1,0,0,1,0,0,Valid,,Prolongation,Train,WomenWhoStutter_Ep0,WomenWhoStutter_0_231,data\processed\clips\WomenWhoStutter_0_231.wav,3.0
WomenWhoStutter,0,232,17662880,17710880,0,0,3,1,0,0,0,0,0,0,0,0,Valid,,Prolongation,Train,WomenWhoStutter_Ep0,WomenWhoStutter_0_232,data\processed\clips\WomenWhoStutter_0_232.wav,3.0
WomenWhoStutter,0,236,18379360,18427360,0,0,2,0,1,0,1,0,0,0,0,0,Valid,,Prolongation,Train,WomenWhoStutter_Ep0,WomenWhoStutter_0_236,data\processed\clips\WomenWhoStutter_0_236.wav,3.0
WomenWhoStutter,0,240,18659840,18707840,0,0,1,0,3,0,0,1,0,0,0,0,Valid,,Repetition,Train,WomenWhoStutter_Ep0,WomenWhoStutter_0_240,data\processed\clips\WomenWhoStutter_0_240.wav,3.0
WomenWhoStutter,0,242,18907680,18955680,1,0,0,2,1,0,1,1,0,0,0,0,Valid,,Block,Train,WomenWhoStutter_Ep0,WomenWhoStutter_0_242,data\processed\clips\WomenWhoStutter_0_242.wav,3.0
WomenWhoStutter,0,250,20288480,20336480,0,0,3,0,0,0,0,0,0,0,0,0,Valid,,Prolongation,Train,WomenWhoStutter_Ep0,WomenWhoStutter_0_250,data\processed\clips\WomenWhoStutter_0_250.wav,3.0
WomenWhoStutter,0,251,20408640,20456640,0,0,2,1,1,0,1,0,0,0,0,0,Valid,,Prolongation,Train,WomenWhoStutter_Ep0,WomenWhoStutter_0_251,data\processed\clips\WomenWhoStutter_0_251.wav,3.0
WomenWhoStutter,0,254,21594240,21642240,0,1,0,3,0,1,1,0,0,1,0,0,Valid,,Block,Train,WomenWhoStutter_Ep0,WomenWhoStutter_0_254,data\processed\clips\WomenWhoStutter_0_254.wav,3.0
WomenWhoStutter,0,258,22173440,22221440,0,0,2,1,0,0,1,0,0,0,0,0,Valid,,Prolongation,Train,WomenWhoStutter_Ep0,WomenWhoStutter_0_258,data\processed\clips\WomenWhoStutter_0_258.wav,3.0
WomenWhoStutter,0,259,22231840,22279840,0,0,0,2,0,0,0,0,1,0,0,0,Valid,,Block,Train,WomenWhoStutter_Ep0,WomenWhoStutter_0_259,data\processed\clips\WomenWhoStutter_0_259.wav,3.0
WomenWhoStutter,0,260,22364000,22412000,0,0,0,0,0,0,0,3,3,1,0,0,Valid,,Fluent,Train,WomenWhoStutter_Ep0,WomenWhoStutter_0_260,data\processed\clips\WomenWhoStutter_0_260.wav,3.0
WomenWhoStutter,0,261,22396160,22444160,0,0,2,0,1,0,1,0,0,0,0,0,Valid,,Prolongation,Train,WomenWhoStutter_Ep0,WomenWhoStutter_0_261,data\processed\clips\WomenWhoStutter_0_261.wav,3.0
